burrough,year,age,sex,people
10,2020,25,1,196
10,2020,26,1,230
10,2020,27,1,212
10,2020,28,1,220
10,2020,29,1,211
10,2020,30,1,234
10,2020,31,1,226
10,2020,32,1,228
10,2020,33,1,207
10,2020,34,1,193
10,2020,35,1,212
10,2020,36,1,192
10,2020,37,1,186
10,2020,38,1,196
10,2020,39,1,199
10,2020,40,1,202
10,2020,41,1,192
10,2020,42,1,198
10,2020,43,1,193
10,2020,44,1,200
10,2020,45,1,200
10,2020,46,1,177
10,2020,47,1,200
10,2020,48,1,169
10,2020,49,1,209
10,2020,50,1,196
10,2020,51,1,203
10,2020,52,1,190
10,2020,53,1,183
10,2020,54,1,177
10,2020,55,1,164
10,2020,56,1,186
10,2020,57,1,146
10,2020,58,1,159
10,2020,59,1,147
10,2020,60,1,154
10,2020,61,1,144
10,2020,62,1,136
10,2020,63,1,133
10,2020,64,1,126
10,2020,65,1,116
10,2020,66,1,123
10,2020,67,1,104
10,2020,68,1,115
10,2020,69,1,104
10,2020,70,1,108
10,2020,71,1,102
10,2020,72,1,119
10,2020,73,1,115
10,2020,74,1,102
10,2020,75,1,102
10,2020,76,1,89
10,2020,77,1,81
10,2020,78,1,66
10,2020,79,1,74
10,2020,80,1,65
10,2020,81,1,60
10,2020,82,1,66
10,2020,83,1,50
10,2020,84,1,69
10,2020,85,1,49
10,2020,86,1,48
10,2020,87,1,46
10,2020,88,1,40
10,2020,89,1,34
10,2020,90,1,30
10,2020,91,1,26
10,2020,92,1,21
10,2020,93,1,22
10,2020,94,1,10
10,2020,95,1,14
10,2020,96,1,9
10,2020,97,1,8
10,2020,98,1,5
10,2020,99,1,4
10,2020,100,1,
11,2020,0,1,245
11,2020,1,1,246
11,2020,2,1,247
11,2020,3,1,247
11,2020,4,1,248
11,2020,5,1,245
11,2020,6,1,245
11,2020,7,1,244
11,2020,8,1,205
11,2020,9,1,239
11,2020,10,1,211
11,2020,11,1,259
11,2020,12,1,236
11,2020,13,1,216
11,2020,14,1,221
11,2020,15,1,282
11,2020,16,1,210
11,2020,17,1,230
11,2020,18,1,240
11,2020,19,1,257
11,2020,20,1,222
11,2020,21,1,258
11,2020,22,1,215
11,2020,23,1,241
11,2020,24,1,231
11,2020,25,1,232
11,2020,26,1,231
11,2020,27,1,241
11,2020,28,1,267
11,2020,29,1,250
11,2020,30,1,247
11,2020,31,1,247
11,2020,32,1,259
11,2020,33,1,230
11,2020,34,1,219
11,2020,35,1,233
11,2020,36,1,226
11,2020,37,1,214
11,2020,38,1,223
11,2020,39,1,226
11,2020,40,1,247
11,2020,41,1,211
11,2020,42,1,204
11,2020,43,1,221
11,2020,44,1,234
11,2020,45,1,232
11,2020,46,1,226
11,2020,47,1,232
11,2020,48,1,249
11,2020,49,1,231
11,2020,50,1,202
11,2020,51,1,210
11,2020,52,1,218
11,2020,53,1,215
11,2020,54,1,189
11,2020,55,1,211
11,2020,56,1,175
11,2020,57,1,174
11,2020,58,1,159
11,2020,59,1,175
11,2020,60,1,151
11,2020,61,1,190
11,2020,62,1,160
11,2020,63,1,145
11,2020,64,1,150
11,2020,65,1,149
11,2020,66,1,144
11,2020,67,1,141
11,2020,68,1,129
11,2020,69,1,155
11,2020,70,1,134
11,2020,71,1,162
11,2020,72,1,158
11,2020,73,1,176
11,2020,74,1,171
11,2020,75,1,147
11,2020,76,1,131
11,2020,77,1,136
11,2020,78,1,91
11,2020,79,1,104
11,2020,80,1,94
11,2020,81,1,81
11,2020,82,1,77
11,2020,83,1,67
11,2020,84,1,51
11,2020,85,1,43
11,2020,86,1,44
11,2020,87,1,47
11,2020,88,1,39
11,2020,89,1,30
11,2020,90,1,28
11,2020,91,1,19
11,2020,92,1,20
11,2020,93,1,15
11,2020,94,1,13
11,2020,95,1,8
11,2020,96,1,7
11,2020,97,1,6
11,2020,98,1,3
11,2020,99,1,1
11,2020,100,1,
12,2020,0,1,381
12,2020,1,1,372
12,2020,2,1,363
12,2020,3,1,354
12,2020,4,1,345
12,2020,5,1,334
12,2020,6,1,326
12,2020,7,1,321
12,2020,8,1,321
12,2020,9,1,329
12,2020,10,1,306
12,2020,11,1,285
12,2020,12,1,326
12,2020,13,1,281
12,2020,14,1,285
12,2020,15,1,300
12,2020,16,1,294
12,2020,17,1,296
12,2020,18,1,293
12,2020,19,1,303
12,2020,20,1,314
12,2020,21,1,303
12,2020,22,1,304
12,2020,23,1,350
12,2020,24,1,333
12,2020,25,1,354
12,2020,26,1,390
12,2020,27,1,419
12,2020,28,1,430
12,2020,29,1,481
12,2020,30,1,466
12,2020,31,1,392
12,2020,32,1,393
12,2020,33,1,440
12,2020,34,1,406
12,2020,35,1,385
12,2020,36,1,382
12,2020,37,1,367
12,2020,38,1,335
12,2020,39,1,370
12,2020,40,1,359
12,2020,41,1,334
12,2020,42,1,294
12,2020,43,1,319
12,2020,44,1,310
12,2020,45,1,333
12,2020,46,1,300
12,2020,47,1,333
12,2020,48,1,312
12,2020,49,1,266
12,2020,50,1,316
12,2020,51,1,302
12,2020,52,1,290
12,2020,53,1,300
12,2020,54,1,271
12,2020,55,1,323
12,2020,56,1,269
12,2020,57,1,287
12,2020,58,1,246
12,2020,59,1,253
12,2020,60,1,250
12,2020,61,1,236
12,2020,62,1,261
12,2020,63,1,243
12,2020,64,1,242
12,2020,65,1,237
12,2020,66,1,216
12,2020,67,1,254
12,2020,68,1,210
12,2020,69,1,221
12,2020,70,1,223
12,2020,71,1,215
12,2020,72,1,214
12,2020,73,1,224
12,2020,74,1,202
12,2020,75,1,170
12,2020,76,1,158
12,2020,77,1,158
12,2020,78,1,118
12,2020,79,1,119
12,2020,80,1,118
12,2020,81,1,104
12,2020,82,1,90
12,2020,83,1,86
12,2020,84,1,77
12,2020,85,1,70
12,2020,86,1,68
12,2020,87,1,93
12,2020,88,1,56
12,2020,89,1,66
12,2020,90,1,44
12,2020,91,1,41
12,2020,92,1,30
12,2020,93,1,32
12,2020,94,1,26
12,2020,95,1,19
12,2020,96,1,15
12,2020,97,1,10
12,2020,98,1,7
12,2020,99,1,8
12,2020,100,1,
13,2020,0,1,379
13,2020,1,1,368
13,2020,2,1,358
13,2020,3,1,347
13,2020,4,1,337
13,2020,5,1,326
13,2020,6,1,314
13,2020,7,1,304
13,2020,8,1,294
13,2020,9,1,321
13,2020,10,1,313
13,2020,11,1,304
13,2020,12,1,269
13,2020,13,1,310
13,2020,14,1,297
13,2020,15,1,295
13,2020,16,1,265
13,2020,17,1,261
13,2020,18,1,243
13,2020,19,1,276
13,2020,20,1,270
13,2020,21,1,247
13,2020,22,1,299
13,2020,23,1,274
13,2020,24,1,294
13,2020,25,1,299
13,2020,26,1,329
13,2020,27,1,390
13,2020,28,1,426
13,2020,29,1,419
13,2020,30,1,395
13,2020,31,1,409
13,2020,32,1,426
13,2020,33,1,427
13,2020,34,1,418
13,2020,35,1,402
13,2020,36,1,398
13,2020,37,1,426
13,2020,38,1,402
13,2020,39,1,390
13,2020,40,1,385
13,2020,41,1,391
13,2020,42,1,370
13,2020,43,1,389
13,2020,44,1,383
13,2020,45,1,391
13,2020,46,1,396
13,2020,47,1,377
13,2020,48,1,370
13,2020,49,1,365
13,2020,50,1,372
13,2020,51,1,380
13,2020,52,1,363
13,2020,53,1,324
13,2020,54,1,338
13,2020,55,1,317
13,2020,56,1,346
13,2020,57,1,280
13,2020,58,1,284
13,2020,59,1,264
13,2020,60,1,284
13,2020,61,1,259
13,2020,62,1,261
13,2020,63,1,272
13,2020,64,1,213
13,2020,65,1,205
13,2020,66,1,189
13,2020,67,1,213
13,2020,68,1,199
13,2020,69,1,201
13,2020,70,1,173
13,2020,71,1,204
13,2020,72,1,187
13,2020,73,1,205
13,2020,74,1,208
13,2020,75,1,195
13,2020,76,1,177
13,2020,77,1,131
13,2020,78,1,140
13,2020,79,1,153
13,2020,80,1,147
13,2020,81,1,145
13,2020,82,1,157
13,2020,83,1,140
13,2020,84,1,141
13,2020,85,1,129
13,2020,86,1,115
13,2020,87,1,114
13,2020,88,1,100
13,2020,89,1,112
13,2020,90,1,78
13,2020,91,1,68
13,2020,92,1,51
13,2020,93,1,47
13,2020,94,1,36
13,2020,95,1,31
13,2020,96,1,20
13,2020,97,1,14
13,2020,98,1,10
13,2020,99,1,20
13,2020,100,1,
14,2020,0,1,372
14,2020,1,1,365
14,2020,2,1,357
14,2020,3,1,348
14,2020,4,1,339
14,2020,5,1,325
14,2020,6,1,312
14,2020,7,1,300
14,2020,8,1,306
14,2020,9,1,315
14,2020,10,1,315
14,2020,11,1,277
14,2020,12,1,276
14,2020,13,1,300
14,2020,14,1,302
14,2020,15,1,290
14,2020,16,1,271
14,2020,17,1,250
14,2020,18,1,261
14,2020,19,1,265
14,2020,20,1,282
14,2020,21,1,274
14,2020,22,1,283
14,2020,23,1,315
14,2020,24,1,336
14,2020,25,1,308
14,2020,26,1,321
14,2020,27,1,387
14,2020,28,1,394
14,2020,29,1,431
14,2020,30,1,414
14,2020,31,1,381
14,2020,32,1,432
14,2020,33,1,412
14,2020,34,1,412
14,2020,35,1,404
14,2020,36,1,393
14,2020,37,1,375
14,2020,38,1,370
14,2020,39,1,434
14,2020,40,1,407
14,2020,41,1,413
14,2020,42,1,354
14,2020,43,1,388
14,2020,44,1,354
14,2020,45,1,389
14,2020,46,1,385
14,2020,47,1,366
14,2020,48,1,359
14,2020,49,1,349
14,2020,50,1,393
14,2020,51,1,329
14,2020,52,1,376
14,2020,53,1,357
14,2020,54,1,336
14,2020,55,1,363
14,2020,56,1,338
14,2020,57,1,310
14,2020,58,1,318
14,2020,59,1,326
14,2020,60,1,314
14,2020,61,1,322
14,2020,62,1,284
14,2020,63,1,259
14,2020,64,1,286
14,2020,65,1,287
14,2020,66,1,241
14,2020,67,1,259
14,2020,68,1,228
14,2020,69,1,264
14,2020,70,1,231
14,2020,71,1,232
14,2020,72,1,251
14,2020,73,1,244
14,2020,74,1,231
14,2020,75,1,197
14,2020,76,1,196
14,2020,77,1,156
14,2020,78,1,138
14,2020,79,1,153
14,2020,80,1,151
14,2020,81,1,133
14,2020,82,1,121
14,2020,83,1,109
14,2020,84,1,116
14,2020,85,1,103
14,2020,86,1,107
14,2020,87,1,83
14,2020,88,1,95
14,2020,89,1,97
14,2020,90,1,69
14,2020,91,1,70
14,2020,92,1,50
14,2020,93,1,51
14,2020,94,1,43
14,2020,95,1,34
14,2020,96,1,27
14,2020,97,1,18
14,2020,98,1,12
14,2020,99,1,28
14,2020,100,1,
15,2020,0,1,322
15,2020,1,1,322
15,2020,2,1,323
15,2020,3,1,323
15,2020,4,1,323
15,2020,5,1,318
15,2020,6,1,312
15,2020,7,1,306
15,2020,8,1,295
15,2020,9,1,304
15,2020,10,1,341
15,2020,11,1,300
15,2020,12,1,295
15,2020,13,1,307
15,2020,14,1,308
15,2020,15,1,294
15,2020,16,1,309
15,2020,17,1,323
15,2020,18,1,294
15,2020,19,1,338
15,2020,20,1,280
15,2020,21,1,304
15,2020,22,1,305
15,2020,23,1,281
15,2020,24,1,315
15,2020,25,1,274
15,2020,26,1,299
15,2020,27,1,321
15,2020,28,1,312
15,2020,29,1,295
15,2020,30,1,306
15,2020,31,1,320
15,2020,32,1,280
15,2020,33,1,338
15,2020,34,1,277
15,2020,35,1,283
15,2020,36,1,307
15,2020,37,1,282
15,2020,38,1,267
15,2020,39,1,274
15,2020,40,1,293
15,2020,41,1,283
15,2020,42,1,282
15,2020,43,1,288
15,2020,44,1,273
15,2020,45,1,278
15,2020,46,1,317
15,2020,47,1,264
15,2020,48,1,257
15,2020,49,1,301
15,2020,50,1,294
15,2020,51,1,277
15,2020,52,1,251
15,2020,53,1,266
15,2020,54,1,283
15,2020,55,1,272
15,2020,56,1,262
15,2020,57,1,242
15,2020,58,1,241
15,2020,59,1,241
15,2020,60,1,245
15,2020,61,1,243
15,2020,62,1,226
15,2020,63,1,220
15,2020,64,1,194
15,2020,65,1,158
15,2020,66,1,164
15,2020,67,1,171
15,2020,68,1,139
15,2020,69,1,137
15,2020,70,1,141
15,2020,71,1,121
15,2020,72,1,116
15,2020,73,1,121
15,2020,74,1,103
15,2020,75,1,94
15,2020,76,1,81
15,2020,77,1,80
15,2020,78,1,55
15,2020,79,1,61
15,2020,80,1,51
15,2020,81,1,41
15,2020,82,1,42
15,2020,83,1,36
15,2020,84,1,34
15,2020,85,1,20
15,2020,86,1,27
15,2020,87,1,26
15,2020,88,1,22
15,2020,89,1,24
15,2020,90,1,14
15,2020,91,1,10
15,2020,92,1,15
15,2020,93,1,9
15,2020,94,1,8
15,2020,95,1,7
15,2020,96,1,2
15,2020,97,1,3
15,2020,98,1,2
15,2020,99,1,3
15,2020,100,1,
"",2020,0,1,13
"",2020,1,1,13
"",2020,2,1,13
"",2020,3,1,12
"",2020,4,1,12
"",2020,5,1,12
"",2020,6,1,11
"",2020,7,1,10
"",2020,8,1,10
"",2020,9,1,13
"",2020,10,1,13
"",2020,11,1,10
"",2020,12,1,7
"",2020,13,1,11
"",2020,14,1,14
"",2020,15,1,5
"",2020,16,1,14
"",2020,17,1,12
"",2020,18,1,12
"",2020,19,1,10
"",2020,20,1,10
"",2020,21,1,10
"",2020,22,1,12
"",2020,23,1,6
"",2020,24,1,10
"",2020,25,1,9
"",2020,26,1,5
"",2020,27,1,15
"",2020,28,1,10
"",2020,29,1,7
"",2020,30,1,11
"",2020,31,1,13
"",2020,32,1,17
"",2020,33,1,10
"",2020,34,1,9
"",2020,35,1,18
"",2020,36,1,10
"",2020,37,1,18
"",2020,38,1,18
"",2020,39,1,5
"",2020,40,1,11
"",2020,41,1,13
"",2020,42,1,8
"",2020,43,1,15
"",2020,44,1,19
"",2020,45,1,17
"",2020,46,1,13
"",2020,47,1,7
"",2020,48,1,16
"",2020,49,1,15
"",2020,50,1,13
"",2020,51,1,13
"",2020,52,1,13
"",2020,53,1,14
"",2020,54,1,13
"",2020,55,1,10
"",2020,56,1,17
"",2020,57,1,11
"",2020,58,1,14
"",2020,59,1,17
"",2020,60,1,17
"",2020,61,1,12
"",2020,62,1,9
"",2020,63,1,5
"",2020,64,1,8
"",2020,65,1,9
"",2020,66,1,11
"",2020,67,1,8
"",2020,68,1,8
"",2020,69,1,6
"",2020,70,1,7
"",2020,71,1,6
"",2020,72,1,8
"",2020,73,1,5
"",2020,74,1,8
"",2020,75,1,6
"",2020,76,1,4
"",2020,77,1,2
"",2020,78,1,1
"",2020,79,1,2
"",2020,80,1,1
"",2020,81,1,2
"",2020,82,1,4
"",2020,83,1,2
"",2020,84,1,1
"",2020,85,1,2
"",2020,86,1,1
"",2020,87,1,0
"",2020,88,1,0
"",2020,89,1,1
"",2020,90,1,0
"",2020,91,1,1
"",2020,92,1,1
"",2020,93,1,1
"",2020,94,1,0
"",2020,95,1,0
"",2020,96,1,0
"",2020,97,1,0
"",2020,98,1,0
"",2020,99,1,0
"",2020,100,1,
01,2023,0,1,698
01,2023,1,1,638
01,2023,2,1,581
01,2023,3,1,527
01,2023,4,1,476
01,2023,5,1,440
01,2023,6,1,405
01,2023,7,1,373
01,2023,8,1,345
01,2023,9,1,320
01,2023,10,1,309
01,2023,11,1,282
01,2023,12,1,276
01,2023,13,1,270
01,2023,14,1,262
01,2023,15,1,277
01,2023,16,1,276
01,2023,17,1,213
01,2023,18,1,255
01,2023,19,1,256
01,2023,20,1,319
01,2023,21,1,359
01,2023,22,1,370
01,2023,23,1,500
01,2023,24,1,635
01,2023,25,1,802
01,2023,26,1,664
01,2023,27,1,978
01,2023,28,1,857
01,2023,29,1,"1,072"
01,2023,30,1,"1,201"
01,2023,31,1,"1,104"
01,2023,32,1,"1,077"
01,2023,33,1,"1,090"
01,2023,34,1,992
01,2023,35,1,930
01,2023,36,1,884
01,2023,37,1,852
01,2023,38,1,826
01,2023,39,1,695
01,2023,40,1,665
01,2023,41,1,641
01,2023,42,1,672
01,2023,43,1,632
01,2023,44,1,629
01,2023,45,1,561
01,2023,46,1,530
01,2023,47,1,519
01,2023,48,1,513
01,2023,49,1,523
01,2023,50,1,503
01,2023,51,1,439
01,2023,52,1,436
01,2023,53,1,381
01,2023,54,1,357
01,2023,55,1,380
01,2023,56,1,333
01,2023,57,1,323
01,2023,58,1,302
01,2023,59,1,274
01,2023,60,1,270
01,2023,61,1,244
01,2023,62,1,237
01,2023,63,1,212
01,2023,64,1,206
01,2023,65,1,174
01,2023,66,1,182
01,2023,67,1,187
01,2023,68,1,167
01,2023,69,1,129
01,2023,70,1,137
01,2023,71,1,128
01,2023,72,1,138
01,2023,73,1,124
01,2023,74,1,103
01,2023,75,1,107
01,2023,76,1,105
01,2023,77,1,87
01,2023,78,1,81
01,2023,79,1,60
01,2023,80,1,54
01,2023,81,1,39
01,2023,82,1,48
01,2023,83,1,31
01,2023,84,1,26
01,2023,85,1,22
01,2023,86,1,16
01,2023,87,1,14
01,2023,88,1,10
01,2023,89,1,10
01,2023,90,1,11
01,2023,91,1,10
01,2023,92,1,5
01,2023,93,1,3
01,2023,94,1,2
01,2023,95,1,2
01,2023,96,1,2
01,2023,97,1,1
01,2023,98,1,1
01,2023,99,1,1
02,2023,0,1,613
02,2023,1,1,538
02,2023,2,1,470
02,2023,3,1,410
02,2023,4,1,357
02,2023,5,1,327
02,2023,6,1,300
02,2023,7,1,273
02,2023,8,1,249
02,2023,9,1,229
02,2023,10,1,220
02,2023,11,1,225
02,2023,12,1,187
02,2023,13,1,164
02,2023,14,1,185
02,2023,15,1,201
02,2023,16,1,186
02,2023,17,1,207
02,2023,18,1,199
02,2023,19,1,230
02,2023,20,1,320
02,2023,21,1,353
02,2023,22,1,546
02,2023,23,1,467
02,2023,24,1,713
02,2023,25,1,864
02,2023,26,1,"1,182"
02,2023,27,1,"1,032"
02,2023,28,1,878
02,2023,29,1,"1,125"
02,2023,30,1,"1,197"
02,2023,31,1,"1,440"
02,2023,32,1,"1,241"
02,2023,33,1,"1,111"
02,2023,34,1,991
02,2023,35,1,841
02,2023,36,1,928
02,2023,37,1,880
02,2023,38,1,772
02,2023,39,1,723
02,2023,40,1,610
02,2023,41,1,599
02,2023,42,1,618
02,2023,43,1,557
02,2023,44,1,534
02,2023,45,1,487
02,2023,46,1,462
02,2023,47,1,483
02,2023,48,1,454
02,2023,49,1,415
02,2023,50,1,434
02,2023,51,1,374
02,2023,52,1,384
02,2023,53,1,364
02,2023,54,1,302
02,2023,55,1,314
02,2023,56,1,297
02,2023,57,1,282
02,2023,58,1,281
02,2023,59,1,243
02,2023,60,1,256
02,2023,61,1,199
02,2023,62,1,209
02,2023,63,1,223
02,2023,64,1,180
02,2023,65,1,176
02,2023,66,1,172
02,2023,67,1,166
02,2023,68,1,143
02,2023,69,1,133
02,2023,70,1,133
02,2023,71,1,105
02,2023,72,1,109
02,2023,73,1,101
02,2023,74,1,91
02,2023,75,1,82
02,2023,76,1,94
02,2023,77,1,79
02,2023,78,1,67
02,2023,79,1,55
02,2023,80,1,56
02,2023,81,1,33
02,2023,82,1,48
02,2023,83,1,38
02,2023,84,1,27
02,2023,85,1,28
02,2023,86,1,22
02,2023,87,1,15
02,2023,88,1,24
02,2023,89,1,21
02,2023,90,1,18
02,2023,91,1,17
02,2023,92,1,10
02,2023,93,1,9
02,2023,94,1,7
02,2023,95,1,4
02,2023,96,1,4
02,2023,97,1,3
02,2023,98,1,1
02,2023,99,1,1
03,2023,0,1,475
03,2023,1,1,406
03,2023,2,1,345
03,2023,3,1,292
03,2023,4,1,247
03,2023,5,1,221
03,2023,6,1,198
03,2023,7,1,176
03,2023,8,1,157
03,2023,9,1,140
03,2023,10,1,133
03,2023,11,1,135
03,2023,12,1,117
03,2023,13,1,115
03,2023,14,1,121
03,2023,15,1,113
03,2023,16,1,112
03,2023,17,1,121
03,2023,18,1,113
03,2023,19,1,118
03,2023,20,1,171
03,2023,21,1,151
03,2023,22,1,269
03,2023,23,1,362
03,2023,24,1,439
03,2023,25,1,469
03,2023,26,1,554
03,2023,27,1,635
03,2023,28,1,714
03,2023,29,1,737
03,2023,30,1,865
03,2023,31,1,807
03,2023,32,1,846
03,2023,33,1,668
03,2023,34,1,699
03,2023,35,1,584
03,2023,36,1,589
03,2023,37,1,579
03,2023,38,1,500
03,2023,39,1,430
03,2023,40,1,400
03,2023,41,1,389
03,2023,42,1,381
03,2023,43,1,359
03,2023,44,1,315
03,2023,45,1,289
03,2023,46,1,287
03,2023,47,1,277
03,2023,48,1,271
03,2023,49,1,275
03,2023,50,1,247
03,2023,51,1,228
03,2023,52,1,227
03,2023,53,1,199
03,2023,54,1,211
03,2023,55,1,176
03,2023,56,1,202
03,2023,57,1,185
03,2023,58,1,168
03,2023,59,1,180
03,2023,60,1,158
03,2023,61,1,139
03,2023,62,1,166
03,2023,63,1,114
03,2023,64,1,136
03,2023,65,1,123
03,2023,66,1,117
03,2023,67,1,108
03,2023,68,1,106
03,2023,69,1,103
03,2023,70,1,95
03,2023,71,1,83
03,2023,72,1,84
03,2023,73,1,76
03,2023,74,1,66
03,2023,75,1,66
03,2023,76,1,74
03,2023,77,1,60
03,2023,78,1,59
03,2023,79,1,36
03,2023,80,1,36
03,2023,81,1,33
03,2023,82,1,26
03,2023,83,1,16
03,2023,84,1,21
03,2023,85,1,15
03,2023,86,1,18
03,2023,87,1,17
03,2023,88,1,9
03,2023,89,1,10
03,2023,90,1,9
03,2023,91,1,9
03,2023,92,1,5
03,2023,93,1,4
03,2023,94,1,4
03,2023,95,1,2
03,2023,96,1,2
03,2023,97,1,1
03,2023,98,1,1
03,2023,99,1,2
04,2023,0,1,390
04,2023,1,1,324
04,2023,2,1,270
04,2023,3,1,222
04,2023,4,1,183
04,2023,5,1,169
04,2023,6,1,157
04,2023,7,1,144
04,2023,8,1,132
04,2023,9,1,121
04,2023,10,1,116
04,2023,11,1,116
04,2023,12,1,109
04,2023,13,1,115
04,2023,14,1,108
04,2023,15,1,114
04,2023,16,1,115
04,2023,17,1,103
04,2023,18,1,99
04,2023,19,1,163
04,2023,20,1,141
04,2023,21,1,238
04,2023,22,1,321
04,2023,23,1,451
04,2023,24,1,529
04,2023,25,1,588
04,2023,26,1,825
04,2023,27,1,848
04,2023,28,1,744
04,2023,29,1,670
04,2023,30,1,837
04,2023,31,1,935
04,2023,32,1,842
04,2023,33,1,724
04,2023,34,1,615
04,2023,35,1,539
04,2023,36,1,542
04,2023,37,1,554
04,2023,38,1,469
04,2023,39,1,383
04,2023,40,1,365
04,2023,41,1,362
04,2023,42,1,333
04,2023,43,1,295
04,2023,44,1,302
04,2023,45,1,283
04,2023,46,1,291
04,2023,47,1,232
04,2023,48,1,244
04,2023,49,1,256
04,2023,50,1,242
04,2023,51,1,209
04,2023,52,1,214
04,2023,53,1,199
04,2023,54,1,226
04,2023,55,1,181
04,2023,56,1,187
04,2023,57,1,184
04,2023,58,1,170
04,2023,59,1,137
04,2023,60,1,171
04,2023,61,1,121
04,2023,62,1,149
04,2023,63,1,142
04,2023,64,1,116
04,2023,65,1,123
04,2023,66,1,113
04,2023,67,1,111
04,2023,68,1,116
04,2023,69,1,93
04,2023,70,1,99
04,2023,71,1,88
04,2023,72,1,75
04,2023,73,1,84
04,2023,74,1,77
04,2023,75,1,77
04,2023,76,1,80
04,2023,77,1,63
04,2023,78,1,68
04,2023,79,1,43
04,2023,80,1,39
04,2023,81,1,30
04,2023,82,1,33
04,2023,83,1,25
04,2023,84,1,28
04,2023,85,1,13
04,2023,86,1,16
04,2023,87,1,9
04,2023,88,1,10
04,2023,89,1,10
04,2023,90,1,9
04,2023,91,1,7
04,2023,92,1,7
04,2023,93,1,5
04,2023,94,1,5
04,2023,95,1,2
04,2023,96,1,2
04,2023,97,1,1
04,2023,98,1,1
04,2023,99,1,2
05,2023,0,1,531
05,2023,1,1,449
05,2023,2,1,379
05,2023,3,1,317
05,2023,4,1,265
05,2023,5,1,240
05,2023,6,1,217
05,2023,7,1,197
05,2023,8,1,177
05,2023,9,1,160
05,2023,10,1,155
05,2023,11,1,142
05,2023,12,1,142
05,2023,13,1,143
05,2023,14,1,147
05,2023,15,1,153
05,2023,16,1,141
05,2023,17,1,177
05,2023,18,1,177
05,2023,19,1,212
05,2023,20,1,272
05,2023,21,1,314
05,2023,22,1,470
05,2023,23,1,620
05,2023,24,1,833
05,2023,25,1,882
05,2023,26,1,"1,044"
05,2023,27,1,"1,097"
05,2023,28,1,"1,165"
05,2023,29,1,908
05,2023,30,1,"1,093"
05,2023,31,1,"1,124"
05,2023,32,1,"1,109"
05,2023,33,1,970
05,2023,34,1,775
05,2023,35,1,684
05,2023,36,1,726
05,2023,37,1,667
05,2023,38,1,643
05,2023,39,1,581
05,2023,40,1,506
05,2023,41,1,476
05,2023,42,1,503
05,2023,43,1,445
05,2023,44,1,424
05,2023,45,1,412
05,2023,46,1,408
05,2023,47,1,400
05,2023,48,1,410
05,2023,49,1,379
05,2023,50,1,411
05,2023,51,1,369
05,2023,52,1,368
05,2023,53,1,334
05,2023,54,1,405
05,2023,55,1,363
05,2023,56,1,343
05,2023,57,1,373
05,2023,58,1,371
05,2023,59,1,363
05,2023,60,1,361
05,2023,61,1,323
05,2023,62,1,337
05,2023,63,1,325
05,2023,64,1,295
05,2023,65,1,290
05,2023,66,1,287
05,2023,67,1,282
05,2023,68,1,244
05,2023,69,1,256
05,2023,70,1,214
05,2023,71,1,232
05,2023,72,1,221
05,2023,73,1,205
05,2023,74,1,216
05,2023,75,1,209
05,2023,76,1,216
05,2023,77,1,187
05,2023,78,1,159
05,2023,79,1,143
05,2023,80,1,103
05,2023,81,1,78
05,2023,82,1,102
05,2023,83,1,71
05,2023,84,1,70
05,2023,85,1,56
05,2023,86,1,40
05,2023,87,1,37
05,2023,88,1,33
05,2023,89,1,29
05,2023,90,1,22
05,2023,91,1,20
05,2023,92,1,14
05,2023,93,1,12
05,2023,94,1,11
05,2023,95,1,6
05,2023,96,1,5
05,2023,97,1,3
05,2023,98,1,3
05,2023,99,1,9
06,2023,0,1,285
06,2023,1,1,274
06,2023,2,1,262
06,2023,3,1,251
06,2023,4,1,240
06,2023,5,1,229
06,2023,6,1,218
06,2023,7,1,207
06,2023,8,1,195
06,2023,9,1,183
06,2023,10,1,172
06,2023,11,1,180
06,2023,12,1,186
06,2023,13,1,189
06,2023,14,1,152
06,2023,15,1,163
06,2023,16,1,165
06,2023,17,1,154
06,2023,18,1,153
06,2023,19,1,152
06,2023,20,1,144
06,2023,21,1,140
06,2023,22,1,150
06,2023,23,1,143
06,2023,24,1,152
06,2023,25,1,176
06,2023,26,1,184
06,2023,27,1,212
06,2023,28,1,240
06,2023,29,1,254
06,2023,30,1,297
06,2023,31,1,295
06,2023,32,1,276
06,2023,33,1,280
06,2023,34,1,341
06,2023,35,1,305
06,2023,36,1,285
06,2023,37,1,323
06,2023,38,1,245
06,2023,39,1,301
06,2023,40,1,254
06,2023,41,1,268
06,2023,42,1,295
06,2023,43,1,265
06,2023,44,1,259
06,2023,45,1,256
06,2023,46,1,229
06,2023,47,1,268
06,2023,48,1,246
06,2023,49,1,235
06,2023,50,1,236
06,2023,51,1,269
06,2023,52,1,217
06,2023,53,1,206
06,2023,54,1,211
06,2023,55,1,223
06,2023,56,1,229
06,2023,57,1,203
06,2023,58,1,234
06,2023,59,1,197
06,2023,60,1,188
06,2023,61,1,174
06,2023,62,1,205
06,2023,63,1,188
06,2023,64,1,215
06,2023,65,1,189
06,2023,66,1,207
06,2023,67,1,167
06,2023,68,1,170
06,2023,69,1,177
06,2023,70,1,185
06,2023,71,1,168
06,2023,72,1,145
06,2023,73,1,168
06,2023,74,1,153
06,2023,75,1,141
06,2023,76,1,196
06,2023,77,1,145
06,2023,78,1,143
06,2023,79,1,139
06,2023,80,1,79
06,2023,81,1,64
06,2023,82,1,75
